"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO103_25_8777","23:19:00","23:19:00","217","5","0","0"
"GO103_25_8777","23:21:00","23:21:00","94","6","0","0"
"GO103_25_8777","23:24:00","23:24:00","66","7","0","0"
"GO103_25_8777","23:28:00","23:28:00","211","8","0","0"
"GO103_25_8777","23:31:00","23:31:00","180","9","0","0"
"GO103_25_8777","23:34:00","23:34:00","122","10","0","0"
"GO103_25_8777","23:36:00","23:36:00","119","11","0","0"
"GO103_25_8777","23:42:00","23:44:00","102","12","0","0"
"GO103_25_8777","23:53:00","23:53:00","214","13","0","0"
"GO103_25_8777","24:04:00","24:04:00","349","14","0","0"
"GO103_25_8800","00:04:00","00:04:00","241","1","0","0"
"GO103_25_8800","00:11:00","00:11:00","148","2","0","0"
"GO103_25_8800","00:16:00","00:16:00","50","3","0","0"
"GO103_25_8800","00:25:00","00:25:00","102","4","0","0"
"GO103_25_8801","00:15:00","00:15:00","102","1","0","0"
"GO103_25_8801","00:24:00","00:24:00","50","2","0","0"
"GO103_25_8801","00:29:00","00:29:00","148","3","0","0"
"GO103_25_8801","00:35:00","00:35:00","241","4","0","0"
"GO103_25_8802","00:24:00","00:24:00","241","1","0","0"
"GO103_25_8802","00:31:00","00:31:00","148","2","0","0"
"GO103_25_8802","00:36:00","00:36:00","50","3","0","0"
"GO103_25_8802","00:45:00","00:45:00","102","4","0","0"
"GO103_25_8803","00:35:00","00:35:00","102","1","0","0"
"GO103_25_8803","00:44:00","00:44:00","50","2","0","0"
"GO103_25_8803","00:49:00","00:49:00","148","3","0","0"
"GO103_25_8803","00:55:00","00:55:00","241","4","0","0"
"GO103_25_8804","00:44:00","00:44:00","241","1","0","0"
"GO103_25_8804","00:51:00","00:51:00","148","2","0","0"
"GO103_25_8804","00:56:00","00:56:00","50","3","0","0"
"GO103_25_8804","01:05:00","01:05:00","102","4","0","0"
"GO103_25_8805","00:55:00","00:55:00","102","1","0","0"
"GO103_25_8805","01:04:00","01:04:00","50","2","0","0"
"GO103_25_8805","01:09:00","01:09:00","148","3","0","0"
"GO103_25_8805","01:15:00","01:15:00","241","4","0","0"
"GO103_25_8808","01:04:00","01:04:00","241","1","0","0"
"GO103_25_8808","01:11:00","01:11:00","148","2","0","0"
"GO103_25_8808","01:16:00","01:16:00","50","3","0","0"
"GO103_25_8808","01:25:00","01:25:00","102","4","0","0"
"GO103_25_8809","01:15:00","01:15:00","102","1","0","0"
"GO103_25_8809","01:24:00","01:24:00","50","2","0","0"
"GO103_25_8809","01:29:00","01:29:00","148","3","0","0"
"GO103_25_8809","01:35:00","01:35:00","241","4","0","0"
"GO103_25_8810","01:24:00","01:24:00","241","1","0","0"
"GO103_25_8810","01:31:00","01:31:00","148","2","0","0"
"GO103_25_8810","01:36:00","01:36:00","50","3","0","0"
"GO103_25_8810","01:45:00","01:45:00","102","4","0","0"
"GO103_25_8812","01:49:00","01:49:00","241","1","0","0"
"GO103_25_8812","01:56:00","01:56:00","148","2","0","0"
"GO103_25_8812","02:01:00","02:01:00","50","3","0","0"
"GO103_25_8812","02:10:00","02:10:00","102","4","0","0"
"GO103_25_8818","05:04:00","05:04:00","241","1","0","0"
"GO103_25_8818","05:11:00","05:11:00","148","2","0","0"
"GO103_25_8818","05:16:00","05:16:00","50","3","0","0"
"GO103_25_8818","05:25:00","05:25:00","102","4","0","0"
"GO103_25_8819","05:04:00","05:04:00","102","1","0","0"
"GO103_25_8819","05:12:00","05:12:00","50","2","0","0"
"GO103_25_8819","05:17:00","05:17:00","148","3","0","0"
"GO103_25_8819","05:24:00","05:24:00","241","4","0","0"
"GO103_25_8820","05:24:00","05:24:00","241","1","0","0"
"GO103_25_8820","05:31:00","05:31:00","148","2","0","0"
"GO103_25_8820","05:36:00","05:36:00","50","3","0","0"
"GO103_25_8820","05:45:00","05:45:00","102","4","0","0"
"GO103_25_8821","05:35:00","05:35:00","102","1","0","0"
"GO103_25_8821","05:44:00","05:44:00","50","2","0","0"
"GO103_25_8821","05:49:00","05:49:00","148","3","0","0"
"GO103_25_8821","05:55:00","05:55:00","241","4","0","0"
"GO103_25_8822","05:44:00","05:44:00","241","1","0","0"
"GO103_25_8822","05:51:00","05:51:00","148","2","0","0"
"GO103_25_8822","05:56:00","05:56:00","50","3","0","0"
"GO103_25_8822","06:05:00","06:05:00","102","4","0","0"
"GO103_25_8823","05:55:00","05:55:00","102","1","0","0"
"GO103_25_8823","06:04:00","06:04:00","50","2","0","0"
"GO103_25_8823","06:09:00","06:09:00","148","3","0","0"
"GO103_25_8823","06:15:00","06:15:00","241","4","0","0"
"GO103_25_8824","06:04:00","06:04:00","241","1","0","0"
"GO103_25_8824","06:11:00","06:11:00","148","2","0","0"
"GO103_25_8824","06:16:00","06:16:00","50","3","0","0"
"GO103_25_8824","06:25:00","06:25:00","102","4","0","0"
"GO103_25_8827","06:15:00","06:15:00","102","1","0","0"
"GO103_25_8827","06:24:00","06:24:00","50","2","0","0"
"GO103_25_8827","06:29:00","06:29:00","148","3","0","0"
"GO103_25_8827","06:35:00","06:35:00","241","4","0","0"
"GO103_25_8828","06:24:00","06:24:00","241","1","0","0"
"GO103_25_8828","06:31:00","06:31:00","148","2","0","0"
"GO103_25_8828","06:36:00","06:36:00","50","3","0","0"
"GO103_25_8828","06:45:00","06:45:00","102","4","0","0"
"GO103_25_8829","06:35:00","06:35:00","102","1","0","0"
"GO103_25_8829","06:44:00","06:44:00","50","2","0","0"
"GO103_25_8829","06:49:00","06:49:00","148","3","0","0"
"GO103_25_8829","06:55:00","06:55:00","241","4","0","0"
"GO103_25_8830","06:44:00","06:44:00","241","1","0","0"
"GO103_25_8830","06:51:00","06:51:00","148","2","0","0"
"GO103_25_8830","06:56:00","06:56:00","50","3","0","0"
"GO103_25_8830","07:05:00","07:05:00","102","4","0","0"
"GO103_25_8831","06:55:00","06:55:00","102","1","0","0"
"GO103_25_8831","07:04:00","07:04:00","50","2","0","0"
"GO103_25_8831","07:09:00","07:09:00","148","3","0","0"
"GO103_25_8831","07:15:00","07:15:00","241","4","0","0"
"GO103_25_8834","07:04:00","07:04:00","241","1","0","0"
"GO103_25_8834","07:11:00","07:11:00","148","2","0","0"
"GO103_25_8834","07:16:00","07:16:00","50","3","0","0"
"GO103_25_8834","07:25:00","07:25:00","102","4","0","0"
"GO103_25_8835","07:15:00","07:15:00","102","1","0","0"
"GO103_25_8835","07:24:00","07:24:00","50","2","0","0"
"GO103_25_8835","07:29:00","07:29:00","148","3","0","0"
"GO103_25_8835","07:35:00","07:35:00","241","4","0","0"
"GO103_25_8836","07:24:00","07:24:00","241","1","0","0"
"GO103_25_8836","07:31:00","07:31:00","148","2","0","0"
"GO103_25_8836","07:36:00","07:36:00","50","3","0","0"
"GO103_25_8836","07:45:00","07:45:00","102","4","0","0"
"GO103_25_8837","07:35:00","07:35:00","102","1","0","0"
"GO103_25_8837","07:44:00","07:44:00","50","2","0","0"
"GO103_25_8837","07:49:00","07:49:00","148","3","0","0"
"GO103_25_8837","07:55:00","07:55:00","241","4","0","0"
"GO103_25_8838","07:44:00","07:44:00","241","1","0","0"
"GO103_25_8838","07:51:00","07:51:00","148","2","0","0"
"GO103_25_8838","07:56:00","07:56:00","50","3","0","0"
"GO103_25_8838","08:05:00","08:05:00","102","4","0","0"
"GO103_25_8839","07:55:00","07:55:00","102","1","0","0"
"GO103_25_8839","08:04:00","08:04:00","50","2","0","0"
"GO103_25_8839","08:09:00","08:09:00","148","3","0","0"
"GO103_25_8839","08:15:00","08:15:00","241","4","0","0"
"GO103_25_8840","08:04:00","08:04:00","241","1","0","0"
"GO103_25_8840","08:11:00","08:11:00","148","2","0","0"
"GO103_25_8840","08:16:00","08:16:00","50","3","0","0"
"GO103_25_8840","08:25:00","08:25:00","102","4","0","0"
"GO103_25_8843","08:15:00","08:15:00","102","1","0","0"
"GO103_25_8843","08:24:00","08:24:00","50","2","0","0"
"GO103_25_8843","08:29:00","08:29:00","148","3","0","0"
"GO103_25_8843","08:35:00","08:35:00","241","4","0","0"
"GO103_25_8844","08:24:00","08:24:00","241","1","0","0"
"GO103_25_8844","08:31:00","08:31:00","148","2","0","0"
"GO103_25_8844","08:36:00","08:36:00","50","3","0","0"
"GO103_25_8844","08:45:00","08:45:00","102","4","0","0"
"GO103_25_8845","08:35:00","08:35:00","102","1","0","0"
"GO103_25_8845","08:44:00","08:44:00","50","2","0","0"
"GO103_25_8845","08:49:00","08:49:00","148","3","0","0"
"GO103_25_8845","08:55:00","08:55:00","241","4","0","0"
"GO103_25_8846","08:44:00","08:44:00","241","1","0","0"
"GO103_25_8846","08:51:00","08:51:00","148","2","0","0"
"GO103_25_8846","08:56:00","08:56:00","50","3","0","0"
"GO103_25_8846","09:05:00","09:05:00","102","4","0","0"
"GO103_25_8847","08:55:00","08:55:00","102","1","0","0"
"GO103_25_8847","09:04:00","09:04:00","50","2","0","0"
"GO103_25_8847","09:09:00","09:09:00","148","3","0","0"
"GO103_25_8847","09:15:00","09:15:00","241","4","0","0"
"GO103_25_8848","09:04:00","09:04:00","241","1","0","0"
"GO103_25_8848","09:11:00","09:11:00","148","2","0","0"
"GO103_25_8848","09:16:00","09:16:00","50","3","0","0"
"GO103_25_8848","09:25:00","09:25:00","102","4","0","0"
"GO103_25_8851","09:15:00","09:15:00","102","1","0","0"
"GO103_25_8851","09:24:00","09:24:00","50","2","0","0"
"GO103_25_8851","09:29:00","09:29:00","148","3","0","0"
"GO103_25_8851","09:35:00","09:35:00","241","4","0","0"
"GO103_25_8852","09:24:00","09:24:00","241","1","0","0"
"GO103_25_8852","09:31:00","09:31:00","148","2","0","0"
"GO103_25_8852","09:36:00","09:36:00","50","3","0","0"
"GO103_25_8852","09:45:00","09:45:00","102","4","0","0"
"GO103_25_8853","09:35:00","09:35:00","102","1","0","0"
"GO103_25_8853","09:44:00","09:44:00","50","2","0","0"
"GO103_25_8853","09:49:00","09:49:00","148","3","0","0"
"GO103_25_8853","09:55:00","09:55:00","241","4","0","0"
"GO103_25_8854","09:44:00","09:44:00","241","1","0","0"
"GO103_25_8854","09:51:00","09:51:00","148","2","0","0"
"GO103_25_8854","09:56:00","09:56:00","50","3","0","0"
"GO103_25_8854","10:05:00","10:05:00","102","4","0","0"
"GO103_25_8855","09:55:00","09:55:00","102","1","0","0"
"GO103_25_8855","10:04:00","10:04:00","50","2","0","0"
"GO103_25_8855","10:09:00","10:09:00","148","3","0","0"
"GO103_25_8855","10:15:00","10:15:00","241","4","0","0"
"GO103_25_8856","10:04:00","10:04:00","241","1","0","0"
"GO103_25_8856","10:11:00","10:11:00","148","2","0","0"
"GO103_25_8856","10:16:00","10:16:00","50","3","0","0"
"GO103_25_8856","10:25:00","10:25:00","102","4","0","0"
"GO103_25_8859","10:15:00","10:15:00","102","1","0","0"
"GO103_25_8859","10:24:00","10:24:00","50","2","0","0"
"GO103_25_8859","10:29:00","10:29:00","148","3","0","0"
"GO103_25_8859","10:35:00","10:35:00","241","4","0","0"
"GO103_25_8860","10:24:00","10:24:00","241","1","0","0"
"GO103_25_8860","10:31:00","10:31:00","148","2","0","0"
"GO103_25_8860","10:36:00","10:36:00","50","3","0","0"
"GO103_25_8860","10:45:00","10:45:00","102","4","0","0"
"GO103_25_8861","10:35:00","10:35:00","102","1","0","0"
"GO103_25_8861","10:44:00","10:44:00","50","2","0","0"
"GO103_25_8861","10:49:00","10:49:00","148","3","0","0"
"GO103_25_8861","10:55:00","10:55:00","241","4","0","0"
"GO103_25_8862","10:44:00","10:44:00","241","1","0","0"
"GO103_25_8862","10:51:00","10:51:00","148","2","0","0"
"GO103_25_8862","10:56:00","10:56:00","50","3","0","0"
"GO103_25_8862","11:05:00","11:05:00","102","4","0","0"
"GO103_25_8863","10:55:00","10:55:00","102","1","0","0"
"GO103_25_8863","11:04:00","11:04:00","50","2","0","0"
"GO103_25_8863","11:09:00","11:09:00","148","3","0","0"
"GO103_25_8863","11:15:00","11:15:00","241","4","0","0"
"GO103_25_8864","11:04:00","11:04:00","241","1","0","0"
"GO103_25_8864","11:11:00","11:11:00","148","2","0","0"
"GO103_25_8864","11:16:00","11:16:00","50","3","0","0"
"GO103_25_8864","11:25:00","11:25:00","102","4","0","0"
"GO103_25_8867","11:15:00","11:15:00","102","1","0","0"
"GO103_25_8867","11:24:00","11:24:00","50","2","0","0"
"GO103_25_8867","11:29:00","11:29:00","148","3","0","0"
"GO103_25_8867","11:35:00","11:35:00","241","4","0","0"
"GO103_25_8868","11:24:00","11:24:00","241","1","0","0"
"GO103_25_8868","11:31:00","11:31:00","148","2","0","0"
"GO103_25_8868","11:36:00","11:36:00","50","3","0","0"
"GO103_25_8868","11:45:00","11:45:00","102","4","0","0"
"GO103_25_8869","11:35:00","11:35:00","102","1","0","0"
"GO103_25_8869","11:44:00","11:44:00","50","2","0","0"
"GO103_25_8869","11:49:00","11:49:00","148","3","0","0"
"GO103_25_8869","11:55:00","11:55:00","241","4","0","0"
"GO103_25_8870","11:44:00","11:44:00","241","1","0","0"
"GO103_25_8870","11:51:00","11:51:00","148","2","0","0"
"GO103_25_8870","11:56:00","11:56:00","50","3","0","0"
"GO103_25_8870","12:05:00","12:05:00","102","4","0","0"
"GO103_25_8871","11:55:00","11:55:00","102","1","0","0"
"GO103_25_8871","12:04:00","12:04:00","50","2","0","0"
"GO103_25_8871","12:09:00","12:09:00","148","3","0","0"
"GO103_25_8871","12:15:00","12:15:00","241","4","0","0"
"GO103_25_8902","12:04:00","12:04:00","241","1","0","0"
"GO103_25_8902","12:11:00","12:11:00","148","2","0","0"
"GO103_25_8902","12:16:00","12:16:00","50","3","0","0"
"GO103_25_8902","12:25:00","12:25:00","102","4","0","0"
"GO103_25_8903","12:15:00","12:15:00","102","1","0","0"
"GO103_25_8903","12:24:00","12:24:00","50","2","0","0"
"GO103_25_8903","12:29:00","12:29:00","148","3","0","0"
"GO103_25_8903","12:35:00","12:35:00","241","4","0","0"
"GO103_25_8904","12:24:00","12:24:00","241","1","0","0"
"GO103_25_8904","12:31:00","12:31:00","148","2","0","0"
"GO103_25_8904","12:36:00","12:36:00","50","3","0","0"
"GO103_25_8904","12:45:00","12:45:00","102","4","0","0"
"GO103_25_8905","12:35:00","12:35:00","102","1","0","0"
"GO103_25_8905","12:44:00","12:44:00","50","2","0","0"
"GO103_25_8905","12:49:00","12:49:00","148","3","0","0"
"GO103_25_8905","12:55:00","12:55:00","241","4","0","0"
"GO103_25_8906","12:44:00","12:44:00","241","1","0","0"
"GO103_25_8906","12:51:00","12:51:00","148","2","0","0"
"GO103_25_8906","12:56:00","12:56:00","50","3","0","0"
"GO103_25_8906","13:05:00","13:05:00","102","4","0","0"
"GO103_25_8907","12:55:00","12:55:00","102","1","0","0"
"GO103_25_8907","13:04:00","13:04:00","50","2","0","0"
"GO103_25_8907","13:09:00","13:09:00","148","3","0","0"
"GO103_25_8907","13:15:00","13:15:00","241","4","0","0"
"GO103_25_8908","13:04:00","13:04:00","241","1","0","0"
"GO103_25_8908","13:11:00","13:11:00","148","2","0","0"
"GO103_25_8908","13:16:00","13:16:00","50","3","0","0"
"GO103_25_8908","13:25:00","13:25:00","102","4","0","0"
"GO103_25_8909","13:15:00","13:15:00","102","1","0","0"
"GO103_25_8909","13:24:00","13:24:00","50","2","0","0"
"GO103_25_8909","13:29:00","13:29:00","148","3","0","0"
"GO103_25_8909","13:35:00","13:35:00","241","4","0","0"
"GO103_25_8910","13:24:00","13:24:00","241","1","0","0"
"GO103_25_8910","13:31:00","13:31:00","148","2","0","0"
"GO103_25_8910","13:36:00","13:36:00","50","3","0","0"
"GO103_25_8910","13:45:00","13:45:00","102","4","0","0"
"GO103_25_8911","13:35:00","13:35:00","102","1","0","0"
"GO103_25_8911","13:44:00","13:44:00","50","2","0","0"
"GO103_25_8911","13:49:00","13:49:00","148","3","0","0"
"GO103_25_8911","13:55:00","13:55:00","241","4","0","0"
"GO103_25_8912","13:44:00","13:44:00","241","1","0","0"
"GO103_25_8912","13:51:00","13:51:00","148","2","0","0"
"GO103_25_8912","13:56:00","13:56:00","50","3","0","0"
"GO103_25_8912","14:05:00","14:05:00","102","4","0","0"
"GO103_25_8913","13:55:00","13:55:00","102","1","0","0"
"GO103_25_8913","14:04:00","14:04:00","50","2","0","0"
"GO103_25_8913","14:09:00","14:09:00","148","3","0","0"
"GO103_25_8913","14:15:00","14:15:00","241","4","0","0"
"GO103_25_8914","14:04:00","14:04:00","241","1","0","0"
"GO103_25_8914","14:11:00","14:11:00","148","2","0","0"
"GO103_25_8914","14:16:00","14:16:00","50","3","0","0"
"GO103_25_8914","14:25:00","14:25:00","102","4","0","0"
"GO103_25_8915","14:15:00","14:15:00","102","1","0","0"
"GO103_25_8915","14:24:00","14:24:00","50","2","0","0"
"GO103_25_8915","14:29:00","14:29:00","148","3","0","0"
"GO103_25_8915","14:35:00","14:35:00","241","4","0","0"
"GO103_25_8916","14:24:00","14:24:00","241","1","0","0"
"GO103_25_8916","14:31:00","14:31:00","148","2","0","0"
"GO103_25_8916","14:36:00","14:36:00","50","3","0","0"
"GO103_25_8916","14:45:00","14:45:00","102","4","0","0"
"GO103_25_8917","14:35:00","14:35:00","102","1","0","0"
"GO103_25_8917","14:44:00","14:44:00","50","2","0","0"
"GO103_25_8917","14:49:00","14:49:00","148","3","0","0"
"GO103_25_8917","14:55:00","14:55:00","241","4","0","0"
"GO103_25_8918","14:44:00","14:44:00","241","1","0","0"
"GO103_25_8918","14:51:00","14:51:00","148","2","0","0"
"GO103_25_8918","14:56:00","14:56:00","50","3","0","0"
"GO103_25_8918","15:05:00","15:05:00","102","4","0","0"
"GO103_25_8919","14:55:00","14:55:00","102","1","0","0"
"GO103_25_8919","15:04:00","15:04:00","50","2","0","0"
"GO103_25_8919","15:09:00","15:09:00","148","3","0","0"
"GO103_25_8919","15:15:00","15:15:00","241","4","0","0"
"GO103_25_8920","15:04:00","15:04:00","241","1","0","0"
"GO103_25_8920","15:11:00","15:11:00","148","2","0","0"
"GO103_25_8920","15:16:00","15:16:00","50","3","0","0"
"GO103_25_8920","15:25:00","15:25:00","102","4","0","0"
"GO103_25_8921","15:15:00","15:15:00","102","1","0","0"
"GO103_25_8921","15:24:00","15:24:00","50","2","0","0"
"GO103_25_8921","15:29:00","15:29:00","148","3","0","0"
"GO103_25_8921","15:35:00","15:35:00","241","4","0","0"
"GO103_25_8922","15:24:00","15:24:00","241","1","0","0"
"GO103_25_8922","15:31:00","15:31:00","148","2","0","0"
"GO103_25_8922","15:36:00","15:36:00","50","3","0","0"
"GO103_25_8922","15:45:00","15:45:00","102","4","0","0"
"GO103_25_8923","15:35:00","15:35:00","102","1","0","0"
"GO103_25_8923","15:44:00","15:44:00","50","2","0","0"
"GO103_25_8923","15:49:00","15:49:00","148","3","0","0"
"GO103_25_8923","15:55:00","15:55:00","241","4","0","0"
"GO103_25_8924","15:44:00","15:44:00","241","1","0","0"
"GO103_25_8924","15:51:00","15:51:00","148","2","0","0"
"GO103_25_8924","15:56:00","15:56:00","50","3","0","0"
"GO103_25_8924","16:05:00","16:05:00","102","4","0","0"
"GO103_25_8925","15:55:00","15:55:00","102","1","0","0"
"GO103_25_8925","16:04:00","16:04:00","50","2","0","0"
"GO103_25_8925","16:09:00","16:09:00","148","3","0","0"
"GO103_25_8925","16:15:00","16:15:00","241","4","0","0"
"GO103_25_8926","16:04:00","16:04:00","241","1","0","0"
"GO103_25_8926","16:11:00","16:11:00","148","2","0","0"
"GO103_25_8926","16:16:00","16:16:00","50","3","0","0"
"GO103_25_8926","16:25:00","16:25:00","102","4","0","0"
"GO103_25_8927","16:15:00","16:15:00","102","1","0","0"
"GO103_25_8927","16:24:00","16:24:00","50","2","0","0"
"GO103_25_8927","16:29:00","16:29:00","148","3","0","0"
"GO103_25_8927","16:35:00","16:35:00","241","4","0","0"
"GO103_25_8928","16:24:00","16:24:00","241","1","0","0"
"GO103_25_8928","16:31:00","16:31:00","148","2","0","0"
"GO103_25_8928","16:36:00","16:36:00","50","3","0","0"
"GO103_25_8928","16:45:00","16:45:00","102","4","0","0"
"GO103_25_8929","16:35:00","16:35:00","102","1","0","0"
"GO103_25_8929","16:44:00","16:44:00","50","2","0","0"
"GO103_25_8929","16:49:00","16:49:00","148","3","0","0"
"GO103_25_8929","16:55:00","16:55:00","241","4","0","0"
"GO103_25_8930","16:44:00","16:44:00","241","1","0","0"
"GO103_25_8930","16:51:00","16:51:00","148","2","0","0"
"GO103_25_8930","16:56:00","16:56:00","50","3","0","0"
"GO103_25_8930","17:05:00","17:05:00","102","4","0","0"
"GO103_25_8931","16:55:00","16:55:00","102","1","0","0"
"GO103_25_8931","17:04:00","17:04:00","50","2","0","0"
"GO103_25_8931","17:09:00","17:09:00","148","3","0","0"
"GO103_25_8931","17:15:00","17:15:00","241","4","0","0"
"GO103_25_8932","17:04:00","17:04:00","241","1","0","0"
"GO103_25_8932","17:11:00","17:11:00","148","2","0","0"
"GO103_25_8932","17:16:00","17:16:00","50","3","0","0"
"GO103_25_8932","17:25:00","17:25:00","102","4","0","0"
"GO103_25_8933","17:15:00","17:15:00","102","1","0","0"
"GO103_25_8933","17:24:00","17:24:00","50","2","0","0"
"GO103_25_8933","17:29:00","17:29:00","148","3","0","0"
"GO103_25_8933","17:35:00","17:35:00","241","4","0","0"
"GO103_25_8934","17:24:00","17:24:00","241","1","0","0"
"GO103_25_8934","17:31:00","17:31:00","148","2","0","0"
"GO103_25_8934","17:36:00","17:36:00","50","3","0","0"
"GO103_25_8934","17:45:00","17:45:00","102","4","0","0"
"GO103_25_8935","17:35:00","17:35:00","102","1","0","0"
"GO103_25_8935","17:44:00","17:44:00","50","2","0","0"
"GO103_25_8935","17:49:00","17:49:00","148","3","0","0"
"GO103_25_8935","17:55:00","17:55:00","241","4","0","0"
"GO103_25_8936","17:44:00","17:44:00","241","1","0","0"
"GO103_25_8936","17:51:00","17:51:00","148","2","0","0"
"GO103_25_8936","17:56:00","17:56:00","50","3","0","0"
"GO103_25_8936","18:05:00","18:05:00","102","4","0","0"
"GO103_25_8937","17:55:00","17:55:00","102","1","0","0"
"GO103_25_8937","18:04:00","18:04:00","50","2","0","0"
"GO103_25_8937","18:09:00","18:09:00","148","3","0","0"
"GO103_25_8937","18:15:00","18:15:00","241","4","0","0"
"GO103_25_8938","18:04:00","18:04:00","241","1","0","0"
"GO103_25_8938","18:11:00","18:11:00","148","2","0","0"
"GO103_25_8938","18:16:00","18:16:00","50","3","0","0"
"GO103_25_8938","18:25:00","18:25:00","102","4","0","0"
"GO103_25_8939","18:15:00","18:15:00","102","1","0","0"
"GO103_25_8939","18:24:00","18:24:00","50","2","0","0"
"GO103_25_8939","18:29:00","18:29:00","148","3","0","0"
"GO103_25_8939","18:35:00","18:35:00","241","4","0","0"
"GO103_25_8940","18:24:00","18:24:00","241","1","0","0"
"GO103_25_8940","18:31:00","18:31:00","148","2","0","0"
"GO103_25_8940","18:36:00","18:36:00","50","3","0","0"
"GO103_25_8940","18:45:00","18:45:00","102","4","0","0"
"GO103_25_8941","18:35:00","18:35:00","102","1","0","0"
"GO103_25_8941","18:44:00","18:44:00","50","2","0","0"
"GO103_25_8941","18:49:00","18:49:00","148","3","0","0"
"GO103_25_8941","18:55:00","18:55:00","241","4","0","0"
"GO103_25_8942","18:44:00","18:44:00","241","1","0","0"
"GO103_25_8942","18:51:00","18:51:00","148","2","0","0"
"GO103_25_8942","18:56:00","18:56:00","50","3","0","0"
"GO103_25_8942","19:05:00","19:05:00","102","4","0","0"
"GO103_25_8943","18:55:00","18:55:00","102","1","0","0"
"GO103_25_8943","19:04:00","19:04:00","50","2","0","0"
"GO103_25_8943","19:09:00","19:09:00","148","3","0","0"
"GO103_25_8943","19:15:00","19:15:00","241","4","0","0"
"GO103_25_8944","19:04:00","19:04:00","241","1","0","0"
"GO103_25_8944","19:11:00","19:11:00","148","2","0","0"
"GO103_25_8944","19:16:00","19:16:00","50","3","0","0"
"GO103_25_8944","19:25:00","19:25:00","102","4","0","0"
"GO103_25_8945","19:15:00","19:15:00","102","1","0","0"
"GO103_25_8945","19:24:00","19:24:00","50","2","0","0"
"GO103_25_8945","19:29:00","19:29:00","148","3","0","0"
"GO103_25_8945","19:35:00","19:35:00","241","4","0","0"
"GO103_25_8946","19:24:00","19:24:00","241","1","0","0"
"GO103_25_8946","19:31:00","19:31:00","148","2","0","0"
"GO103_25_8946","19:36:00","19:36:00","50","3","0","0"
"GO103_25_8946","19:45:00","19:45:00","102","4","0","0"
"GO103_25_8947","19:35:00","19:35:00","102","1","0","0"
"GO103_25_8947","19:44:00","19:44:00","50","2","0","0"
"GO103_25_8947","19:49:00","19:49:00","148","3","0","0"
"GO103_25_8947","19:55:00","19:55:00","241","4","0","0"
"GO103_25_8948","19:44:00","19:44:00","241","1","0","0"
"GO103_25_8948","19:51:00","19:51:00","148","2","0","0"
"GO103_25_8948","19:56:00","19:56:00","50","3","0","0"
"GO103_25_8948","20:05:00","20:05:00","102","4","0","0"
"GO103_25_8949","19:55:00","19:55:00","102","1","0","0"
"GO103_25_8949","20:04:00","20:04:00","50","2","0","0"
"GO103_25_8949","20:09:00","20:09:00","148","3","0","0"
"GO103_25_8949","20:15:00","20:15:00","241","4","0","0"
"GO103_25_8950","20:04:00","20:04:00","241","1","0","0"
"GO103_25_8950","20:11:00","20:11:00","148","2","0","0"
"GO103_25_8950","20:16:00","20:16:00","50","3","0","0"
"GO103_25_8950","20:25:00","20:25:00","102","4","0","0"
"GO103_25_8951","20:15:00","20:15:00","102","1","0","0"
"GO103_25_8951","20:24:00","20:24:00","50","2","0","0"
"GO103_25_8951","20:29:00","20:29:00","148","3","0","0"
"GO103_25_8951","20:35:00","20:35:00","241","4","0","0"
"GO103_25_8952","20:24:00","20:24:00","241","1","0","0"
"GO103_25_8952","20:31:00","20:31:00","148","2","0","0"
"GO103_25_8952","20:36:00","20:36:00","50","3","0","0"
"GO103_25_8952","20:45:00","20:45:00","102","4","0","0"
"GO103_25_8953","20:35:00","20:35:00","102","1","0","0"
"GO103_25_8953","20:44:00","20:44:00","50","2","0","0"
"GO103_25_8953","20:49:00","20:49:00","148","3","0","0"
"GO103_25_8953","20:55:00","20:55:00","241","4","0","0"
"GO103_25_8954","20:44:00","20:44:00","241","1","0","0"
"GO103_25_8954","20:51:00","20:51:00","148","2","0","0"
"GO103_25_8954","20:56:00","20:56:00","50","3","0","0"
"GO103_25_8954","21:05:00","21:05:00","102","4","0","0"
"GO103_25_8955","20:55:00","20:55:00","102","1","0","0"
"GO103_25_8955","21:04:00","21:04:00","50","2","0","0"
"GO103_25_8955","21:09:00","21:09:00","148","3","0","0"
"GO103_25_8955","21:15:00","21:15:00","241","4","0","0"
"GO103_25_8956","21:04:00","21:04:00","241","1","0","0"
"GO103_25_8956","21:11:00","21:11:00","148","2","0","0"
"GO103_25_8956","21:16:00","21:16:00","50","3","0","0"
"GO103_25_8956","21:25:00","21:25:00","102","4","0","0"
"GO103_25_8957","21:15:00","21:15:00","102","1","0","0"
"GO103_25_8957","21:24:00","21:24:00","50","2","0","0"
"GO103_25_8957","21:29:00","21:29:00","148","3","0","0"
"GO103_25_8957","21:35:00","21:35:00","241","4","0","0"
"GO103_25_8958","21:24:00","21:24:00","241","1","0","0"
"GO103_25_8958","21:31:00","21:31:00","148","2","0","0"
"GO103_25_8958","21:36:00","21:36:00","50","3","0","0"
"GO103_25_8958","21:45:00","21:45:00","102","4","0","0"
"GO103_25_8959","21:35:00","21:35:00","102","1","0","0"
"GO103_25_8959","21:44:00","21:44:00","50","2","0","0"
"GO103_25_8959","21:49:00","21:49:00","148","3","0","0"
"GO103_25_8959","21:55:00","21:55:00","241","4","0","0"
