from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
94,94,,,246108924610892+1846307+0,246108924610912+1847874+0,1,
94,94,,,246101124610282+1845255+1,246101124610282+1847281+0,1,
94,94,,,246106124610632+1845255+1,246106124610632+1847281+0,1,
94,94,,,246108924610914+1845255+1,246108924610914+1847281+0,1,
94,94,,,246103424610413+1845257+1,246103424610343+1847281+0,1,
94,94,,,246100424610052+1845295+1,246100424610062+1859791+0,1,
94,94,,,246101124610281+1845295+1,246101124610141+1859791+0,1,
94,94,,,246101124610282+1845295+1,246101824610282+1859791+0,1,
94,94,,,246109524611752+1845295+1,246109524611752+1859791+0,1,
94,94,,,246099424610015+1845296+1,246099424610015+1859792+0,1,
94,94,,,246103224610401+1845298+1,246103224610331+1859793+0,1,
94,94,,,246103224610401+1845298+1,246103924610411+1859793+0,1,
94,94,,,246104124610413+1845299+1,246103924610413+1859793+0,1,
94,94,,,246099224609933+1845328+0,246099224609933+1859794+0,1,
94,94,,,246099724610003+1845328+0,246099724610003+1859794+0,1,
94,94,,,246099724610004+1845328+0,246099724610004+1859794+0,1,
94,94,,,246103224610402+1845331+0,246103224610402+1859796+0,1,
94,94,,,246104124610413+1845332+0,246103424610433+1859795+0,1,
94,94,,,246100424610051+1845355+0,246100424610061+1859797+0,1,
94,94,,,246100424610052+1845355+0,246100424610062+1859797+0,1,
94,94,,,246099724610002+1845355+0,246099724610002+1859797+0,1,
94,94,,,246101124610284+1845355+0,246101124610144+1859797+0,1,
94,94,,,246101124610283+1845355+0,246101824610283+1859797+0,1,
94,94,,,246104624610564+1845355+0,246104624610564+1859797+0,1,
94,94,,,246106724610841+1845355+0,246106724610841+1859797+0,1,
94,94,,,246106724610842+1845355+0,246106724610842+1859797+0,1,
94,94,,,246108924610912+1845355+0,246108924610912+1859797+0,1,
94,94,,,246109524611751+1845355+0,246109524611751+1859797+0,1,
94,94,,,246103224610401+1845358+0,246103224610331+1859799+0,1,
94,94,,,246103224610402+1845358+0,246103924610412+1859799+0,1,
94,94,,,246100724610074+1859081+0,246100724610084+1859558+0,1,
94,94,,,246100924610096+1859083+0,246100924610306+1859559+0,1,
94,94,,,246105124610586+1859087+0,246105124610866+1859561+0,1,
94,94,,,246108824610936+1859087+0,246108824610936+1859561+0,1,
94,94,,,246106024610656+1859132+0,246105124610866+1859579+0,1,
94,94,,,246110024611776+1859132+0,246110024611776+1859579+0,1,
94,94,,,246103524610446+1859264+0,246103524610446+1859615+0,1,
94,94,,,246107224610866+1859264+0,246105124610866+1859615+0,1,
94,94,,,246108824610936+1859264+0,246108824610936+1859615+0,1,
94,94,,,246100224610026+1859300+0,246100224610026+1859628+0,1,
94,94,,,246102324610306+1859304+0,246100924610306+1859631+0,1,
94,94,,,246102424610527+1859305+0,246101024610527+1859632+0,1,
94,94,,,246108824610936+1859308+0,246108824610936+1859633+0,1,
94,94,,,246108724610877+1859309+0,246108724610877+1859634+0,1,
94,94,,,246099624609967+1859350+0,246099624609967+1859645+0,1,
94,94,,,246100324610037+1859352+0,246100324610037+1859647+0,1,
94,94,,,246100924610306+1859355+0,246100924610306+1859649+0,1,
94,94,,,246105124610866+1859357+0,246103724610866+1859651+0,1,
94,94,,,246110024611776+1859357+0,246110024611776+1859651+0,1,
94,94,,,246100224610026+1859409+0,246100224610026+1859664+0,1,
94,94,,,246100324610037+1859410+0,246100324610037+1859665+0,1,
94,94,,,246103524610446+1859415+0,246103724610866+1859669+0,1,
94,94,,,246108824610931+1859415+0,246108824610931+1859669+0,1,
94,94,,,246110024611776+1859415+0,246110024611776+1859669+0,1,
94,94,,,246101624611776+1859518+0,246108824610936+1859707+0,1,
94,94,,,246099724610003+1845477+0,246099724610003+1859826+0,1,
94,94,,,246101124610281+1845477+0,246101824610281+1859826+0,1,
94,94,,,246101124610284+1845477+0,246101824610284+1859826+0,1,
94,94,,,246099424610015+1845478+0,246099424610015+1859827+0,1,
94,94,,,246099224609933+1846126+1,246099224609943+1847823+0,1,
94,94,,,246099724610003+1846126+1,246099724610013+1847823+0,1,
94,94,,,246101124610281+1846126+1,246101124610291+1847823+0,1,
94,94,,,246101124610283+1846126+1,246101124610293+1847823+0,1,
94,94,,,246106724610841+1846126+1,246106724610851+1847823+0,1,
94,94,,,246109524611752+1846126+1,246109524611762+1847823+0,1,
94,94,,,246101524611765+1846127+1,246106724610855+1847823+0,1,
94,94,,,246103224610402+1846129+1,246103224610362+1847823+0,1,
94,94,,,246104624610561+1844476+1,246104624610561+1844594+0,1,
94,94,,,246104624610564+1844476+1,246104624610564+1844594+0,1,
94,94,,,246106724610842+1844476+1,246106724610842+1844594+0,1,
94,94,,,246106724610843+1844476+1,246106724610843+1844594+0,1,
94,94,,,246108924610914+1844476+1,246108924610914+1844594+0,1,
94,94,,,246109524611754+1844476+1,246109524611754+1844594+0,1,
94,94,,,246103424610343+1844478+1,246103224610343+1844594+0,1,
94,94,,,246100424610052+1844488+1,246100424610062+1844599+0,1,
94,94,,,246103224610411+1844490+1,246103224610331+1844600+0,1,
94,94,,,246103224610413+1844490+1,246103924610413+1844600+0,1,
94,94,,,246099224609934+1846212+1,246099224609934+1847827+0,1,
94,94,,,246099724610003+1846212+1,246099724610003+1847827+0,1,
94,94,,,246100424610051+1846212+1,246100424610061+1847827+0,1,
94,94,,,246106124610633+1846212+1,246106124610633+1847827+0,1,
94,94,,,246109524611754+1846212+1,246109524611754+1847827+0,1,
94,94,,,246101124610284+1846234+0,246101124610284+1847833+0,1,
94,94,,,246109524611752+1846234+0,246109524611752+1847833+0,1,
94,94,,,246101124610282+1846258+0,246101124610292+1847835+0,1,
94,94,,,246106724610842+1846258+0,246106724610852+1847835+0,1,
94,94,,,246099424610015+1846259+0,246099224609945+1847835+0,1,
94,94,,,246101524611765+1846259+0,246109524611765+1847835+0,1,
94,94,,,246103224610332+1846261+0,246103224610332+1847836+0,1,
94,94,,,246103924610412+1846261+0,246103924610412+1847836+0,1,
94,94,,,246099424610015+1846306+0,246099424610015+1847875+0,1,
94,94,,,246109524611721+1846307+0,246109524611751+1847874+0,1,
94,94,,,246099224609934+1845255+1,246099224609934+1847281+0,1,
94,94,,,246106124610634+1845255+1,246106124610634+1847281+0,1,
94,94,,,246108924610912+1845255+1,246108924610912+1847281+0,1,
94,94,,,246108924610913+1845255+1,246108924610913+1847281+0,1,
94,94,,,246099424610015+1845256+1,246099424610015+1847282+0,1,
94,94,,,246106124610634+1845328+0,246106124610634+1859794+0,1,
94,94,,,246099724610001+1845355+0,246099724610001+1859797+0,1,
94,94,,,246099724610003+1845355+0,246099724610003+1859797+0,1,
94,94,,,246101124610283+1845355+0,246101124610143+1859797+0,1,
94,94,,,246101124610282+1845355+0,246101824610282+1859797+0,1,
94,94,,,246104624610562+1845355+0,246104624610562+1859797+0,1,
94,94,,,246106724610843+1845355+0,246106724610843+1859797+0,1,
94,94,,,246100624610063+1845357+0,246100424610063+1859797+0,1,
94,94,,,246103424610343+1845357+0,246103424610343+1859797+0,1,
94,94,,,246106624610807+1859084+0,246106624610807+1859560+0,1,
94,94,,,246101624610166+1859085+0,246100924610306+1859559+0,1,
94,94,,,246103524610444+1859087+0,246103524610444+1859561+0,1,
94,94,,,246103524610446+1859087+0,246103524610446+1859561+0,1,
94,94,,,246107224610866+1859087+0,246105124610866+1859561+0,1,
94,94,,,246100724610074+1859126+0,246100724610084+1859576+0,1,
94,94,,,246106624610807+1859129+0,246106624610807+1859578+0,1,
94,94,,,246105124610586+1859132+0,246105124610866+1859579+0,1,
94,94,,,246100324610037+1859191+0,246100324610037+1859593+0,1,
94,94,,,246102324610306+1859194+0,246100924610306+1859595+0,1,
94,94,,,246108724610877+1859199+0,246108724610877+1859598+0,1,
94,94,,,246103524610444+1859264+0,246103524610444+1859615+0,1,
94,94,,,246105124610586+1859264+0,246105124610866+1859615+0,1,
94,94,,,246105924610597+1859265+0,246105924610597+1859616+0,1,
94,94,,,246108724610877+1859265+0,246108724610877+1859616+0,1,
94,94,,,246099624609967+1859299+0,246099624609967+1859627+0,1,
94,94,,,246100724610074+1859302+0,246100724610084+1859630+0,1,
94,94,,,246100924610096+1859304+0,246100924610306+1859631+0,1,
94,94,,,246105124610586+1859308+0,246103724610866+1859633+0,1,
94,94,,,246101024610527+1859356+0,246101024610527+1859650+0,1,
94,94,,,246106624610807+1859414+0,246106624610807+1859668+0,1,
94,94,,,246105124610866+1859415+0,246103724610866+1859669+0,1,
94,94,,,246105124610586+1859463+0,246105124610586+1859687+0,1,
94,94,,,246101624611776+1859518+0,246103524610376+1859707+0,1,
94,94,,,246101624611776+1859518+0,246106024610656+1859707+0,1,
94,94,,,246101124610281+1845477+0,246101124610141+1859826+0,1,
94,94,,,246101124610282+1845477+0,246101824610282+1859826+0,1,
94,94,,,246101124610284+1846126+1,246101124610294+1847823+0,1,
94,94,,,246104624610561+1846126+1,246104624610571+1847823+0,1,
94,94,,,246109524611751+1846126+1,246109524611761+1847823+0,1,
94,94,,,246109524611754+1846126+1,246109524611764+1847823+0,1,
94,94,,,246103424610343+1846128+1,246103224610363+1847823+0,1,
94,94,,,246099224609933+1844476+1,246099224609933+1844594+0,1,
94,94,,,246099724610004+1844476+1,246099724610004+1844594+0,1,
94,94,,,246106724610844+1844476+1,246106724610844+1844594+0,1,
94,94,,,246109524611753+1844476+1,246109524611753+1844594+0,1,
94,94,,,246100624610063+1844478+1,246100424610063+1844594+0,1,
94,94,,,246103224610332+1844479+1,246103224610342+1844594+0,1,
94,94,,,246108924610912+1844488+1,246108924610922+1844599+0,1,
94,94,,,246108924610913+1844488+1,246108924610923+1844599+0,1,
94,94,,,246109524611753+1844488+1,246109524611763+1844599+0,1,
94,94,,,246101524611765+1844489+1,246108924610925+1844599+0,1,
94,94,,,246099724610004+1846212+1,246099724610004+1847827+0,1,
94,94,,,246101124610282+1846212+1,246101124610282+1847827+0,1,
94,94,,,246101124610284+1846212+1,246101124610284+1847827+0,1,
94,94,,,246104624610562+1846212+1,246104624610562+1847827+0,1,
94,94,,,246106724610841+1846212+1,246106724610841+1847827+0,1,
94,94,,,246106724610844+1846212+1,246106724610844+1847827+0,1,
94,94,,,246109524611751+1846212+1,246109524611751+1847827+0,1,
94,94,,,246099424610015+1846213+1,246099424610015+1847828+0,1,
94,94,,,246101524611765+1846213+1,246101524611765+1847828+0,1,
94,94,,,246099224609934+1846234+0,246099224609934+1847833+0,1,
94,94,,,246106724610842+1846234+0,246106724610842+1847833+0,1,
94,94,,,246106724610843+1846234+0,246106724610843+1847833+0,1,
94,94,,,246106724610844+1846234+0,246106724610844+1847833+0,1,
94,94,,,246108924610912+1846234+0,246108924610912+1847833+0,1,
94,94,,,246108924610914+1846234+0,246108924610914+1847833+0,1,
94,94,,,246101524611765+1846235+0,246101524611765+1847834+0,1,
94,94,,,246099224609933+1846258+0,246099224609943+1847835+0,1,
94,94,,,246106124610632+1846258+0,246106124610642+1847835+0,1,
94,94,,,246108924610913+1846258+0,246108924610923+1847835+0,1,
94,94,,,246104724610562+1846305+0,246104624610562+1847874+0,1,
94,94,,,246104724610563+1846305+0,246104624610563+1847874+0,1,
94,94,,,246109024610913+1846305+0,246108924610913+1847874+0,1,
94,94,,,246109624611752+1846305+0,246109524611752+1847874+0,1,
94,94,,,246101524610295+1846306+0,246101524610295+1847875+0,1,
94,94,,,246099724610001+1845255+1,246099724610001+1847281+0,1,
94,94,,,246099724610004+1845255+1,246099724610004+1847281+0,1,
94,94,,,246104624610562+1845255+1,246104624610562+1847281+0,1,
94,94,,,246106124610633+1845255+1,246106124610633+1847281+0,1,
94,94,,,246109524611753+1845255+1,246109524611753+1847281+0,1,
94,94,,,246109524611754+1845255+1,246109524611754+1847281+0,1,
94,94,,,246101524610295+1845256+1,246101524611765+1847282+0,1,
94,94,,,246100624610063+1845257+1,246100424610063+1847281+0,1,
94,94,,,246103224610402+1845258+1,246103924610412+1847283+0,1,
94,94,,,246101124610283+1845295+1,246101824610283+1859791+0,1,
94,94,,,246104624610563+1845295+1,246104624610563+1859791+0,1,
94,94,,,246106724610843+1845295+1,246106724610843+1859791+0,1,
94,94,,,246103224610402+1845298+1,246103924610412+1859793+0,1,
94,94,,,246101124610284+1845328+0,246101124610144+1859794+0,1,
94,94,,,246101124610281+1845328+0,246101824610281+1859794+0,1,
94,94,,,246104624610564+1845328+0,246104624610564+1859794+0,1,
94,94,,,246106124610633+1845328+0,246106124610633+1859794+0,1,
94,94,,,246108924610913+1845328+0,246108924610913+1859794+0,1,
94,94,,,246101524611765+1845329+0,246103424610435+1859795+0,1,
94,94,,,246101524611765+1845329+0,246105024611765+1859795+0,1,
94,94,,,246100624610063+1845330+0,246100624610063+1859795+0,1,
94,94,,,246099224609934+1845355+0,246099224609934+1859797+0,1,
94,94,,,246101124610284+1845355+0,246101824610284+1859797+0,1,
94,94,,,246106124610634+1845355+0,246106124610634+1859797+0,1,
94,94,,,246106724610844+1845355+0,246106724610844+1859797+0,1,
94,94,,,246109524611754+1845355+0,246109524611754+1859797+0,1,
94,94,,,246099524609956+1859077+0,246099524609956+1859554+0,1,
94,94,,,246100224610026+1859079+0,246100224610026+1859556+0,1,
94,94,,,246108824610931+1859087+0,246108824610931+1859561+0,1,
94,94,,,246105924610597+1859088+0,246105924610597+1859562+0,1,
94,94,,,246099624609967+1859123+0,246099624609967+1859573+0,1,
94,94,,,246100924610096+1859128+0,246100924610306+1859577+0,1,
94,94,,,246101024610107+1859129+0,246101024610527+1859578+0,1,
94,94,,,246109424611717+1859129+0,246109424611717+1859578+0,1,
94,94,,,246107224610866+1859132+0,246105124610866+1859579+0,1,
94,94,,,246108724610877+1859133+0,246108724610877+1859580+0,1,
94,94,,,246102424610527+1859195+0,246101024610527+1859596+0,1,
94,94,,,246103524610446+1859198+0,246103524610446+1859597+0,1,
94,94,,,246108824610931+1859198+0,246108824610931+1859597+0,1,
94,94,,,246105924610597+1859199+0,246105924610597+1859598+0,1,
94,94,,,246100724610074+1859258+0,246100724610084+1859612+0,1,
94,94,,,246102324610306+1859260+0,246100924610306+1859613+0,1,
94,94,,,246106624610807+1859261+0,246106624610807+1859614+0,1,
94,94,,,246100324610037+1859301+0,246100324610037+1859629+0,1,
94,94,,,246106624610807+1859305+0,246106624610807+1859632+0,1,
94,94,,,246103524610446+1859308+0,246103724610866+1859633+0,1,
94,94,,,246106024610656+1859308+0,246103724610866+1859633+0,1,
94,94,,,246105924610597+1859358+0,246105924610597+1859652+0,1,
94,94,,,246099624609967+1859408+0,246099624609967+1859663+0,1,
94,94,,,246100324610037+1859458+0,246100324610037+1859683+0,1,
94,94,,,246106024610656+1859463+0,246106024610656+1859687+0,1,
94,94,,,246099224609934+1845477+0,246099224609934+1859826+0,1,
94,94,,,246099724610002+1845477+0,246099724610002+1859826+0,1,
94,94,,,246100424610052+1845477+0,246100424610052+1859826+0,1,
94,94,,,246104624610564+1845477+0,246104624610564+1859826+0,1,
94,94,,,246106124610633+1845477+0,246106124610633+1859826+0,1,
94,94,,,246106124610634+1845477+0,246106124610634+1859826+0,1,
94,94,,,246106724610843+1845477+0,246106724610843+1859826+0,1,
94,94,,,246106724610844+1845477+0,246106724610844+1859826+0,1,
94,94,,,246108924610914+1845477+0,246108924610914+1859826+0,1,
94,94,,,246109524611751+1845477+0,246109524611751+1859826+0,1,
94,94,,,246109524611752+1845477+0,246109524611752+1859826+0,1,
94,94,,,246104124610413+1845481+0,246103924610413+1859829+0,1,
94,94,,,246099724610002+1846126+1,246099724610012+1847823+0,1,
94,94,,,246106124610634+1846126+1,246106124610644+1847823+0,1,
94,94,,,246106724610842+1846126+1,246106724610852+1847823+0,1,
94,94,,,246101524611765+1846127+1,246103924610435+1847823+0,1,
94,94,,,246101524611765+1846127+1,246106124610645+1847823+0,1,
94,94,,,246103224610401+1846129+1,246103224610361+1847823+0,1,
94,94,,,246103224610401+1846129+1,246103924610431+1847823+0,1,
94,94,,,246099224609934+1844476+1,246099224609934+1844594+0,1,
94,94,,,246099724610001+1844476+1,246099724610001+1844594+0,1,
94,94,,,246099724610003+1844476+1,246099724610003+1844594+0,1,
94,94,,,246100424610052+1844476+1,246100424610062+1844594+0,1,
94,94,,,246109524611752+1844476+1,246109524611752+1844594+0,1,
94,94,,,246099724610002+1844488+1,246099724610012+1844599+0,1,
94,94,,,246101124610282+1844488+1,246101124610292+1844599+0,1,
94,94,,,246101124610284+1844488+1,246101124610294+1844599+0,1,
94,94,,,246108924610914+1844488+1,246108924610924+1844599+0,1,
94,94,,,246109524611754+1844488+1,246109524611764+1844599+0,1,
94,94,,,246101524611765+1844489+1,246101124610295+1844599+0,1,
94,94,,,246101524611765+1844489+1,246103424610365+1844599+0,1,
94,94,,,246104624610561+1846212+1,246104624610561+1847827+0,1,
94,94,,,246106124610634+1846212+1,246106124610634+1847827+0,1,
94,94,,,246103224610331+1846215+1,246103224610341+1847827+0,1,
94,94,,,246099724610001+1846234+0,246099724610001+1847833+0,1,
94,94,,,246100424610052+1846234+0,246100424610062+1847833+0,1,
94,94,,,246104624610563+1846234+0,246104624610563+1847833+0,1,
94,94,,,246099224609934+1846258+0,246099224609944+1847835+0,1,
94,94,,,246099724610002+1846258+0,246099724610012+1847835+0,1,
94,94,,,246100424610052+1846258+0,246100424610062+1847835+0,1,
94,94,,,246101124610284+1846258+0,246101124610294+1847835+0,1,
94,94,,,246109524611752+1846258+0,246109524611762+1847835+0,1,
94,94,,,246100624610063+1846260+0,246100424610063+1847835+0,1,
94,94,,,246103424610343+1846260+0,246103424610363+1847835+0,1,
94,94,,,246099224609934+1846305+0,246099224609934+1847874+0,1,
94,94,,,246104724610564+1846305+0,246104624610564+1847874+0,1,
94,94,,,246106224610634+1846305+0,246106124610634+1847874+0,1,
94,94,,,246100624610063+1846306+0,246100624610063+1847875+0,1,
94,94,,,246099724610251+1846307+0,246100424610051+1847874+0,1,
94,94,,,246104624610561+1845255+1,246104624610561+1847281+0,1,
94,94,,,246109524611752+1845255+1,246109524611752+1847281+0,1,
94,94,,,246103624610435+1845259+1,246101524611765+1847282+0,1,
94,94,,,246099224609933+1845295+1,246099224609933+1859791+0,1,
94,94,,,246099224609934+1845295+1,246099224609934+1859791+0,1,
94,94,,,246099724610001+1845295+1,246099724610001+1859791+0,1,
94,94,,,246106124610632+1845295+1,246106124610632+1859791+0,1,
94,94,,,246106124610633+1845295+1,246106124610633+1859791+0,1,
94,94,,,246106124610634+1845295+1,246106124610634+1859791+0,1,
94,94,,,246106724610842+1845295+1,246106724610842+1859791+0,1,
